measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Suriname,Both,All Ages,Nutritional deficiencies,Percent,2010,0.016528567915695274,0.02131581653289814,0.012728350151722231
DALYs (Disability-Adjusted Life Years),Greenland,Both,All Ages,Nutritional deficiencies,Percent,2010,0.005414872589400089,0.00743632246559366,0.003885560877647408
DALYs (Disability-Adjusted Life Years),Lesotho,Both,All Ages,Nutritional deficiencies,Percent,2010,0.014630207451525531,0.0193948010594652,0.011049233534414381
DALYs (Disability-Adjusted Life Years),Madagascar,Both,All Ages,Nutritional deficiencies,Percent,2010,0.06462879031870417,0.08285431616608341,0.050172270454861626
DALYs (Disability-Adjusted Life Years),Indonesia,Both,All Ages,Nutritional deficiencies,Percent,2010,0.021654462051554375,0.026248025112794657,0.017827560986689077
DALYs (Disability-Adjusted Life Years),Armenia,Both,All Ages,Nutritional deficiencies,Percent,2010,0.009118649966901043,0.012588130406412866,0.006335698598380106
DALYs (Disability-Adjusted Life Years),Bahrain,Both,All Ages,Nutritional deficiencies,Percent,2010,0.011330610234438423,0.015586208580932745,0.008018995235871124
DALYs (Disability-Adjusted Life Years),Serbia,Both,All Ages,Nutritional deficiencies,Percent,2010,0.005012966395823238,0.007204450280664145,0.0033461833130622406
DALYs (Disability-Adjusted Life Years),Saint Vincent and the Grenadines,Both,All Ages,Nutritional deficiencies,Percent,2010,0.01924185611801462,0.023644501243694074,0.015370432847096004
DALYs (Disability-Adjusted Life Years),Honduras,Both,All Ages,Nutritional deficiencies,Percent,2010,0.013996820429970181,0.018063700958679513,0.010323866699516033
DALYs (Disability-Adjusted Life Years),Fiji,Both,All Ages,Nutritional deficiencies,Percent,2010,0.019776424805974285,0.02594464414597889,0.014953593032304782
DALYs (Disability-Adjusted Life Years),Côte d'Ivoire,Both,All Ages,Nutritional deficiencies,Percent,2010,0.01575796465873497,0.020940279402089403,0.011280117663037735
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Nutritional deficiencies,Percent,2010,0.005577314189669805,0.007368990060582739,0.0040821731994007005
DALYs (Disability-Adjusted Life Years),Lao People's Democratic Republic,Both,All Ages,Nutritional deficiencies,Percent,2010,0.018506509263590196,0.024300805108685163,0.013708710744253401
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All Ages,Nutritional deficiencies,Percent,2010,0.019843323046630147,0.02775669391671578,0.013650468408044496
DALYs (Disability-Adjusted Life Years),Palestine,Both,All Ages,Nutritional deficiencies,Percent,2010,0.012216568031962726,0.01671410385978081,0.008626075523524278
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Both,All Ages,Nutritional deficiencies,Percent,2010,0.007119831367315738,0.009850104664417363,0.0050500725072977325
DALYs (Disability-Adjusted Life Years),Belgium,Both,All Ages,Nutritional deficiencies,Percent,2010,0.005338203850209257,0.006628076900539683,0.004145811858156506
DALYs (Disability-Adjusted Life Years),El Salvador,Both,All Ages,Nutritional deficiencies,Percent,2010,0.012826568324764184,0.01574698675006551,0.010531368108004086
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All Ages,Nutritional deficiencies,Percent,2010,0.032232942275485385,0.040029819103646114,0.025913858988780483
DALYs (Disability-Adjusted Life Years),Guam,Both,All Ages,Nutritional deficiencies,Percent,2010,0.014806512838426298,0.01981079170036389,0.010626539954403753
DALYs (Disability-Adjusted Life Years),Bhutan,Both,All Ages,Nutritional deficiencies,Percent,2010,0.04083207741932664,0.05477752792934557,0.029004809330842936
DALYs (Disability-Adjusted Life Years),Slovakia,Both,All Ages,Nutritional deficiencies,Percent,2010,0.004806982066712507,0.006766359701829274,0.003313541437600157
DALYs (Disability-Adjusted Life Years),Trinidad and Tobago,Both,All Ages,Nutritional deficiencies,Percent,2010,0.012227461999373596,0.016317221015466205,0.008897512718838724
DALYs (Disability-Adjusted Life Years),Marshall Islands,Both,All Ages,Nutritional deficiencies,Percent,2010,0.020670508966756068,0.027114895788511412,0.015440552872316436
DALYs (Disability-Adjusted Life Years),Malawi,Both,All Ages,Nutritional deficiencies,Percent,2010,0.030914813104776763,0.03942652334183067,0.02418485886688733
DALYs (Disability-Adjusted Life Years),Luxembourg,Both,All Ages,Nutritional deficiencies,Percent,2010,0.005256961391591575,0.006823057662517892,0.003975138921240981
DALYs (Disability-Adjusted Life Years),Brunei Darussalam,Both,All Ages,Nutritional deficiencies,Percent,2010,0.011707316296190633,0.016347488616932207,0.008157688526895888
DALYs (Disability-Adjusted Life Years),Malaysia,Both,All Ages,Nutritional deficiencies,Percent,2010,0.019189998146454716,0.025254732794006012,0.013959220938182495
DALYs (Disability-Adjusted Life Years),Malta,Both,All Ages,Nutritional deficiencies,Percent,2010,0.004515290161018593,0.006031678110819758,0.003256710236531623
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,All Ages,Nutritional deficiencies,Percent,2010,0.004493635041609472,0.006335391954218753,0.0030722648031066197
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Both,All Ages,Nutritional deficiencies,Percent,2010,0.03323992876551309,0.04293632580684151,0.02486781170365656
DALYs (Disability-Adjusted Life Years),Kiribati,Both,All Ages,Nutritional deficiencies,Percent,2010,0.033413456564009306,0.04190321414715128,0.026460373983569638
DALYs (Disability-Adjusted Life Years),Dominica,Both,All Ages,Nutritional deficiencies,Percent,2010,0.011681197562746345,0.014920176458256525,0.008983508873467888
DALYs (Disability-Adjusted Life Years),Azerbaijan,Both,All Ages,Nutritional deficiencies,Percent,2010,0.012289718420495426,0.016917077127036974,0.00882081514028371
DALYs (Disability-Adjusted Life Years),Cyprus,Both,All Ages,Nutritional deficiencies,Percent,2010,0.005053024914205613,0.006643320296720369,0.003717430997262968
DALYs (Disability-Adjusted Life Years),Guatemala,Both,All Ages,Nutritional deficiencies,Percent,2010,0.030079317786619795,0.033195245876818484,0.027263633736614338
DALYs (Disability-Adjusted Life Years),Egypt,Both,All Ages,Nutritional deficiencies,Percent,2010,0.013138833658230844,0.017679170868811364,0.009467215082391777
DALYs (Disability-Adjusted Life Years),Chile,Both,All Ages,Nutritional deficiencies,Percent,2010,0.005677969143734438,0.006767607016609742,0.004807856938438562
DALYs (Disability-Adjusted Life Years),Mexico,Both,All Ages,Nutritional deficiencies,Percent,2010,0.014923229988411191,0.016802647681420146,0.013250263379304156
DALYs (Disability-Adjusted Life Years),India,Both,All Ages,Nutritional deficiencies,Percent,2010,0.03754112881172135,0.04652549032614404,0.029786935407846046
DALYs (Disability-Adjusted Life Years),Slovenia,Both,All Ages,Nutritional deficiencies,Percent,2010,0.003931802265952313,0.005459396885997778,0.0027602730829120632
DALYs (Disability-Adjusted Life Years),Namibia,Both,All Ages,Nutritional deficiencies,Percent,2010,0.025020474804797056,0.03270574241359663,0.01923773996503124
DALYs (Disability-Adjusted Life Years),Gambia,Both,All Ages,Nutritional deficiencies,Percent,2010,0.03747326532759102,0.048016749862124994,0.02857432670651057
DALYs (Disability-Adjusted Life Years),Gabon,Both,All Ages,Nutritional deficiencies,Percent,2010,0.02391285873481609,0.03197825021192838,0.01739213473923456
DALYs (Disability-Adjusted Life Years),Oman,Both,All Ages,Nutritional deficiencies,Percent,2010,0.015506965099362764,0.020343332495214295,0.011465912734062021
DALYs (Disability-Adjusted Life Years),Micronesia (Federated States of),Both,All Ages,Nutritional deficiencies,Percent,2010,0.017557862042605996,0.02340474304398342,0.012437805687853342
DALYs (Disability-Adjusted Life Years),Netherlands,Both,All Ages,Nutritional deficiencies,Percent,2010,0.005195921217116639,0.006704694314853473,0.0039445938183729394
DALYs (Disability-Adjusted Life Years),Georgia,Both,All Ages,Nutritional deficiencies,Percent,2010,0.009186738089753071,0.012484277875744205,0.006424113243282238
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All Ages,Nutritional deficiencies,Percent,2010,0.006911093273799594,0.009074993495190366,0.005102368073359679
DALYs (Disability-Adjusted Life Years),Croatia,Both,All Ages,Nutritional deficiencies,Percent,2010,0.003311488881560105,0.004761639164608537,0.0022001703828550853
DALYs (Disability-Adjusted Life Years),Dominican Republic,Both,All Ages,Nutritional deficiencies,Percent,2010,0.015373438431388414,0.01930604342188974,0.012157397115294557
DALYs (Disability-Adjusted Life Years),Nepal,Both,All Ages,Nutritional deficiencies,Percent,2010,0.03136790569192442,0.038984970970238106,0.025217304552655393
DALYs (Disability-Adjusted Life Years),Denmark,Both,All Ages,Nutritional deficiencies,Percent,2010,0.004320298357818756,0.00562122375388354,0.003253427060671564
DALYs (Disability-Adjusted Life Years),Maldives,Both,All Ages,Nutritional deficiencies,Percent,2010,0.026929690489303732,0.03430294844303007,0.020306183379446303
DALYs (Disability-Adjusted Life Years),Saint Kitts and Nevis,Both,All Ages,Nutritional deficiencies,Percent,2010,0.015871803920457585,0.019385274232791617,0.012845128843093375
DALYs (Disability-Adjusted Life Years),Ghana,Both,All Ages,Nutritional deficiencies,Percent,2010,0.026780525681191332,0.033860361899713365,0.02039329143476338
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,All Ages,Nutritional deficiencies,Percent,2010,0.01757573686772966,0.02381189536454551,0.01270307744939776
DALYs (Disability-Adjusted Life Years),Japan,Both,All Ages,Nutritional deficiencies,Percent,2010,0.006646494058496688,0.008751732645689276,0.004866246932865022
DALYs (Disability-Adjusted Life Years),Senegal,Both,All Ages,Nutritional deficiencies,Percent,2010,0.030957214650028077,0.04040077330240982,0.023080580757712632
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All Ages,Nutritional deficiencies,Percent,2010,0.01733473497959336,0.02320606746111403,0.012579296302330354
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Nutritional deficiencies,Percent,2010,0.01914604520905464,0.023120476266090005,0.015925453324644723
DALYs (Disability-Adjusted Life Years),Norway,Both,All Ages,Nutritional deficiencies,Percent,2010,0.005029105803520264,0.006528843178062191,0.0037387443978103454
DALYs (Disability-Adjusted Life Years),Nicaragua,Both,All Ages,Nutritional deficiencies,Percent,2010,0.016188986885953723,0.019164582410440605,0.013797905765854058
DALYs (Disability-Adjusted Life Years),Qatar,Both,All Ages,Nutritional deficiencies,Percent,2010,0.007112338301332244,0.009817417030745073,0.004928830514146651
DALYs (Disability-Adjusted Life Years),Uruguay,Both,All Ages,Nutritional deficiencies,Percent,2010,0.007440719264005204,0.009570420031115879,0.005817803458733252
DALYs (Disability-Adjusted Life Years),South Africa,Both,All Ages,Nutritional deficiencies,Percent,2010,0.009725871745310978,0.011751766587651433,0.007946403777018253
DALYs (Disability-Adjusted Life Years),Finland,Both,All Ages,Nutritional deficiencies,Percent,2010,0.003422866428599144,0.004492400879934707,0.00244356897537852
DALYs (Disability-Adjusted Life Years),Iraq,Both,All Ages,Nutritional deficiencies,Percent,2010,0.012481179533934711,0.01709907670359954,0.008988900243302298
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All Ages,Nutritional deficiencies,Percent,2010,0.007185136984512326,0.010274873645846788,0.004963110438900935
DALYs (Disability-Adjusted Life Years),Burundi,Both,All Ages,Nutritional deficiencies,Percent,2010,0.043421748801243804,0.0670196198827076,0.027740080028654267
DALYs (Disability-Adjusted Life Years),Guinea,Both,All Ages,Nutritional deficiencies,Percent,2010,0.033178359615221135,0.04485299154866714,0.02386700036830576
DALYs (Disability-Adjusted Life Years),Kazakhstan,Both,All Ages,Nutritional deficiencies,Percent,2010,0.01338218441344784,0.01815799193199702,0.009574040628768926
DALYs (Disability-Adjusted Life Years),Mauritius,Both,All Ages,Nutritional deficiencies,Percent,2010,0.011183150279813169,0.014856402516875698,0.008293853117642106
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,All Ages,Nutritional deficiencies,Percent,2010,0.005937976734561591,0.008050755068271671,0.0042637045438484455
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All Ages,Nutritional deficiencies,Percent,2010,0.037699540451651546,0.05190999736167684,0.026406659795044085
DALYs (Disability-Adjusted Life Years),Belarus,Both,All Ages,Nutritional deficiencies,Percent,2010,0.004601031961138135,0.006231682828934735,0.0032776920131375744
DALYs (Disability-Adjusted Life Years),Czechia,Both,All Ages,Nutritional deficiencies,Percent,2010,0.0040588860977586695,0.005704265995033523,0.0028375837386635924
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All Ages,Nutritional deficiencies,Percent,2010,0.01833338068728332,0.024466303899561306,0.013406493344787515
DALYs (Disability-Adjusted Life Years),San Marino,Both,All Ages,Nutritional deficiencies,Percent,2010,0.004381382199535281,0.005955808683660239,0.0031505974266216675
DALYs (Disability-Adjusted Life Years),Eswatini,Both,All Ages,Nutritional deficiencies,Percent,2010,0.01450163187990887,0.021086916856786736,0.009806918918945175
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All Ages,Nutritional deficiencies,Percent,2010,0.029693766138304024,0.03694972223473549,0.023302901801446896
DALYs (Disability-Adjusted Life Years),Mozambique,Both,All Ages,Nutritional deficiencies,Percent,2010,0.028837862247243638,0.03613776942469365,0.022238689374551666
DALYs (Disability-Adjusted Life Years),Togo,Both,All Ages,Nutritional deficiencies,Percent,2010,0.01946714455877309,0.02552861139332538,0.014307985479964414
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All Ages,Nutritional deficiencies,Percent,2010,0.011265491067363714,0.012959494403249608,0.00976102313457861
DALYs (Disability-Adjusted Life Years),Tokelau,Both,All Ages,Nutritional deficiencies,Percent,2010,0.018564290530408794,0.024733987851914357,0.013773654378313346
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All Ages,Nutritional deficiencies,Percent,2010,0.00793500395088334,0.010809051497329924,0.005764291098064052
DALYs (Disability-Adjusted Life Years),Estonia,Both,All Ages,Nutritional deficiencies,Percent,2010,0.004440127986407225,0.006106781450727836,0.0031185387333530724
DALYs (Disability-Adjusted Life Years),Rwanda,Both,All Ages,Nutritional deficiencies,Percent,2010,0.036811684015037476,0.04724723727092986,0.02886731153868
DALYs (Disability-Adjusted Life Years),Seychelles,Both,All Ages,Nutritional deficiencies,Percent,2010,0.01102209480537265,0.01470735204470089,0.007977081311884284
DALYs (Disability-Adjusted Life Years),China,Both,All Ages,Nutritional deficiencies,Percent,2015,0.00692843081796007,0.009035796145291307,0.005213704318087006
DALYs (Disability-Adjusted Life Years),Grenada,Both,All Ages,Nutritional deficiencies,Percent,2015,0.013752061749967993,0.017851321034752655,0.01034060719599478
DALYs (Disability-Adjusted Life Years),Turkey,Both,All Ages,Nutritional deficiencies,Percent,2015,0.009932903634071094,0.01346238156187193,0.007256971705056125
DALYs (Disability-Adjusted Life Years),Turkmenistan,Both,All Ages,Nutritional deficiencies,Percent,2015,0.0115150815273714,0.016126841895109056,0.007949026154789443
DALYs (Disability-Adjusted Life Years),New Zealand,Both,All Ages,Nutritional deficiencies,Percent,2015,0.0035847695266867665,0.004965524528842505,0.002492615627074189
DALYs (Disability-Adjusted Life Years),Sweden,Both,All Ages,Nutritional deficiencies,Percent,2015,0.0046315772595025406,0.005906415678040199,0.0035260470937067247
DALYs (Disability-Adjusted Life Years),Sudan,Both,All Ages,Nutritional deficiencies,Percent,2015,0.022870167720075062,0.030893579213383367,0.016691611868749647
